id,model_name,user_type,geo,product_business,feature_name,description,primary_category,feature_type,feature_subtype,feature_l3,top_20_50,shap_rank
812,Davao_v1,All,PH,Cash loans,appl_alltype_bills_approved_daysincefirst,,Loan Activity,Loan Application,Application Timing,Bills - Approved,,
813,Davao_v1,All,PH,Cash loans,appl_alltype_bills_approved_daysincelast,,Loan Activity,Loan Application,Application Timing,Bills - Approved,,
814,Davao_v1,All,PH,Cash loans,appl_alltype_bills_approved_statusrate,,Loan Activity,Loan Application,Application Rates,Bills - Approved,,
815,Davao_v1,All,PH,Cash loans,appl_alltype_bills_declined_daysincefirst,,Loan Activity,Loan Application,Application Timing,Bills - Declined,,
816,Davao_v1,All,PH,Cash loans,appl_alltype_bills_declined_daysincelast,,Loan Activity,Loan Application,Application Timing,Bills - Declined,,
817,Davao_v1,All,PH,Cash loans,appl_alltype_medical_allstatus_daysincefirst,,Loan Activity,Loan Application,Application Timing,Medical - All Status,,
818,Davao_v1,All,PH,Cash loans,appl_alltype_medical_allstatus_daysincelast,,Loan Activity,Loan Application,Application Timing,Medical - All Status,,
819,Davao_v1,All,PH,Cash loans,appl_alltype_medical_allstatus_purposerate,,Loan Activity,Loan Application,Application Rates,Medical - All Status,,
820,Davao_v1,All,PH,Cash loans,appl_alltype_medical_approved_statusrate,,Loan Activity,Loan Application,Application Rates,Medical - Approved,,
821,Davao_v1,All,PH,Cash loans,appl_alltype_other_allstatus_daysincefirst,,Loan Activity,Loan Application,Application Timing,Other - All Status,,
822,Davao_v1,All,PH,Cash loans,appl_alltype_other_allstatus_daysincelast,,Loan Activity,Loan Application,Application Timing,Other - All Status,,
823,Davao_v1,All,PH,Cash loans,appl_alltype_other_allstatus_purposerate,,Loan Activity,Loan Application,Application Rates,Other - All Status,,
824,Davao_v1,All,PH,Cash loans,appl_alltype_other_approved_daysincefirst,,Loan Activity,Loan Application,Application Timing,Other - Approved,,
825,Davao_v1,All,PH,Cash loans,appl_alltype_other_approved_daysincelast,,Loan Activity,Loan Application,Application Timing,Other - Approved,,
826,Davao_v1,All,PH,Cash loans,appl_alltype_other_approved_statusrate,,Loan Activity,Loan Application,Application Rates,Other - Approved,,
827,Davao_v1,All,PH,Cash loans,appl_alltype_other_declined_daysincelast,,Loan Activity,Loan Application,Application Timing,Other - Declined,,
828,Davao_v1,All,PH,Cash loans,appl_alltype_tuition_allstatus_daysincefirst,,Loan Activity,Loan Application,Application Timing,Tuition - All Status,,
829,Davao_v1,All,PH,Cash loans,appl_alltype_tuition_allstatus_daysincelast,,Loan Activity,Loan Application,Application Timing,Tuition - All Status,,
830,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_avgdays,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
831,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_avgdays_180d,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
832,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_avgdays_90d,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
833,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_cnt,,Loan Activity,Loan Application,Application Counts,All Purpose - All Status,,
834,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_cnt_180d,,Loan Activity,Loan Application,Application Counts,All Purpose - All Status,,
835,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_daysincefirst,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
836,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_daysincelast,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
837,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_maxdays,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
838,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_maxdays_180d,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
839,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_maxdays_90d,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
840,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_mindays,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
841,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_mindays_180d,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
842,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_allstatus_mindays_90d,,Loan Activity,Loan Application,Application Timing,All Purpose - All Status,,
843,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_approved_daysincefirst,,Loan Activity,Loan Application,Application Timing,All Purpose - Approved,,
844,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_approved_daysincelast,,Loan Activity,Loan Application,Application Timing,All Purpose - Approved,,
845,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_approved_statusrate,,Loan Activity,Loan Application,Application Rates,All Purpose - Approved,,
846,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_approved_statusrate_180d,,Loan Activity,Loan Application,Application Rates,All Purpose - Approved,,
847,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_approved_statusrate_90d,,Loan Activity,Loan Application,Application Rates,All Purpose - Approved,,
848,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_declined_daysincefirst,,Loan Activity,Loan Application,Application Timing,All Purpose - Declined,,
849,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_declined_daysincelast,,Loan Activity,Loan Application,Application Timing,All Purpose - Declined,,
850,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_declined_statusrate,,Loan Activity,Loan Application,Application Rates,All Purpose - Declined,,
851,Davao_v1,All,PH,Cash loans,appl_bullet_allpurpose_declined_statusrate_180d,,Loan Activity,Loan Application,Application Rates,All Purpose - Declined,,
852,Davao_v1,All,PH,Cash loans,appl_bullet_bills_allstatus_daysincefirst,,Loan Activity,Loan Application,Application Timing,Bills - All Status,,
853,Davao_v1,All,PH,Cash loans,appl_bullet_bills_allstatus_daysincelast,,Loan Activity,Loan Application,Application Timing,Bills - All Status,,
854,Davao_v1,All,PH,Cash loans,appl_bullet_bills_allstatus_purposerate,,Loan Activity,Loan Application,Application Rates,Bills - All Status,,
855,Davao_v1,All,PH,Cash loans,appl_bullet_bills_approved_daysincefirst,,Loan Activity,Loan Application,Application Timing,Bills - Approved,,
856,Davao_v1,All,PH,Cash loans,appl_bullet_bills_approved_daysincelast,,Loan Activity,Loan Application,Application Timing,Bills - Approved,,
857,Davao_v1,All,PH,Cash loans,appl_bullet_bills_approved_purposerate,,Loan Activity,Loan Application,Application Rates,Bills - Approved,,
858,Davao_v1,All,PH,Cash loans,appl_bullet_bills_approved_statusrate,,Loan Activity,Loan Application,Application Rates,Bills - Approved,,
859,Davao_v1,All,PH,Cash loans,appl_bullet_bills_declined_daysincefirst,,Loan Activity,Loan Application,Application Timing,Bills - Declined,,
860,Davao_v1,All,PH,Cash loans,appl_bullet_bills_declined_daysincelast,,Loan Activity,Loan Application,Application Timing,Bills - Declined,,
